"hhid_village","hhid","group","hh_15_2","hh_26_","hh_27_","hh_30_","hh_35_"
"010A2","010A02124","Treatment1",0.00336086511596267,1.39522368593671,0.471303223308442,0.430502009231887,1.42628819925872
"010A2","010A02125","Treatment1",0.998177385695292,0.107832045954423,0.748727224520721,1.19220515089654,0.487867986806494
"010A2","010A02126","Treatment1",0.571741118574185,1.63081841009177,0.314152313707502,0.513677079247178,0.652484463024268
"010A2","010A02127","Treatment1",0.386328393550505,0.567294816715433,0.429632347745878,1.08128401299388,1.60939274638697
"010A2","010A02128","Treatment1",-1.02467784541911,1.45213864421852,1.57963138154616,1.3848972467843,1.7354643180367
"010A2","010A02129","Treatment1",-0.224747950359986,1.36799904519635,0.101040994747885,0.862498028961819,1.47670856067332
"010A2","010A02130","Treatment1",1.17951644111794,0.729612510338091,0.809670112087217,1.42759310923909,1.32828576678195
"010A2","010A02131","Treatment1",1.56762059442354,1.46551261771298,0.856096622653539,0.756935551460637,-0.78126747525362
"010A2","010A02132","Treatment1",0.507122646446525,1.57435622562697,0.903427348712445,0.681647172146109,1.1193964213454
"010A2","010A02133","Treatment1",1.00006288406535,0.769300009842589,1.18144671572236,0.745893606491989,-0.418295372016519
"010A2","010A02134","Treatment1",2.12288964337997,2.17224250830245,2.59657420918631,1.63888743016307,1.07603437765388
"010A2","010A02135","Treatment1",2.43985574297619,2.39270270673312,0.548668260106543,1.82106538316608,0.339166757789149
"010A2","010A02136","Treatment1",-0.0971137684058216,0.338008744290415,0.205119775199181,3.33547908658196,0.894493953941531
"010A2","010A02137","Treatment1",0.882680439749823,0.222630793274986,1.79228434965229,0.0166924423889381,-0.180085887586924
"010A2","010A02138","Treatment1",2.2014984009197,1.51353857890878,1.38047229976103,0.292542559993742,0.835640813537263
"010A2","010A02139","Treatment1",0.530270419433699,0.0866877619587278,1.23578798299245,1.64414910134992,2.5194407743176
"010A2","010A02140","Treatment1",0.947530515061004,0.550576194749699,1.59098826352041,2.63766532994621,2.82516507817365
"010A2","010A02141","Treatment1",0.91389270176291,1.80293269910362,-0.411930202078889,2.22664817466431,-1.48863985015353
"010A2","010A02142","Treatment1",0.112320982093568,0.426523149018896,2.06329579229112,0.532294381669188,-0.654322250389733
"010A2","010A02143","Treatment1",0.555315995115262,-0.928125167848326,1.45391787889759,0.321768936262011,-0.420855281371917
"010A2","010A02144","Treatment1",0.970555120911762,1.66439083382215,1.95131297701979,2.69640227133044,-0.27629656625184
"010A2","010A02145","Treatment1",0.586131150942076,-0.602540223794253,0.401482286598484,2.54284685008907,3.07910079937255
"010A2","010A02146","Treatment1",2.1133860233682,-0.354600257453849,-0.841940050346137,1.21452759206094,2.01553602068229
"010A2","010A02147","Treatment1",0.519007158346018,-2.0179326794179,0.515410466852066,2.70068829575232,0.890387183824961
"010A2","010A02148","Treatment1",0.566830967399271,1.83123782223006,0.0931531849766031,0.992013170352107,1.98151888102931
"010A2","010A02149","Treatment1",1.6968625765521,1.25109708884734,3.22276244740438,0.182099635197231,3.26134720681062
"010A2","010A02150","Treatment1",-0.0563684131709081,1.46229346594133,0.58653342362382,0.949389829716456,1.63708992380356
"010A2","010A02151","Treatment1",0.959301524848785,1.84479222322324,0.784326153295356,1.07992108654903,2.77553654284699
"010A2","010A02152","Treatment1",-0.55154482234759,0.958028475678438,2.06297852007115,-0.559571097894048,-0.147501547469803
"010A2","010A02153","Treatment1",2.16716954923568,-0.105575905700028,1.62034652658024,0.828502043253708,-0.0793225937545454
"010A2","010A02154","Treatment1",0.726354298625919,1.56377565233087,1.673066651879,0.581392907167665,2.06794985879243
"010A2","010A02155","Treatment1",0.532154675327746,2.30336475581967,3.63370956294833,1.49128681803316,1.89175319136426
"010A2","010A02156","Treatment1",-0.238252327986214,-0.500220937794657,1.16611439867297,0.46877156876897,1.87009650993971
"010A2","010A02157","Treatment1",0.992237966222673,0.393010764880964,2.90517553753426,1.4822201177349,1.48576246486856
"010A2","010A02158","Treatment1",0.19971782204834,0.707754934343423,1.25371840131308,1.53629104004933,0.528906307153949
"010A2","010A02159","Treatment1",0.466507670049564,-0.289683343323603,-0.459021967254297,0.720675792141098,1.94962999382055
"010A2","010A02160","Treatment1",2.28767524558459,1.6941058487747,-1.22724824128035,0.956492735299416,2.84772759129207
"010A2","010A02161","Treatment1",0.824474129757873,0.400818097102881,1.64968355116773,3.38151529195951,2.24040742887073
"010A2","010A02162","Treatment1",-0.0717823841506759,2.25690664397164,0.000750135231442739,2.54803111335561,-0.380814218351241
"010A2","010A02163","Treatment1",1.16320688246738,1.05350801362736,1.04197238367631,2.55476199852898,1.47467687729148
"010A2","010A02164","Treatment1",0.63726158437205,1.72809251767185,2.77704370004004,1.05811123011391,1.01234635798769
"010A2","010A02165","Treatment1",1.59001354798734,2.56109806821061,1.34718267733721,0.160221084472836,1.08709993728573
"010A2","010A02166","Treatment1",2.43242192773099,1.26562475359719,0.712902553850211,1.57112344865548,0.817631806236675
"010A2","010A02167","Treatment1",0.00730748889050725,2.07672625920727,-0.924576652109111,1.06604778256306,-0.265670265825317
"010A2","010A02168","Treatment1",1.45465029758028,1.21069793167925,0.199350890660087,4.58465949292999,1.33128391294074
"010A2","010A02169","Treatment1",1.08489805867849,-0.511673525822368,0.424382029273377,-0.931895553651268,2.35172863098665
"010A2","010A02170","Treatment1",1.89556558226454,1.02240225991363,1.68420573267036,0.797167495754023,2.63656573626269
"010A2","010A02171","Treatment1",0.770221861053734,1.7181362060421,1.48345734761714,2.48371520427311,1.47993222885269
"010A2","010A02172","Treatment1",1.83661906846061,1.48945701784227,1.01396340870738,-1.09851640016451,0.263684088742143
"010A2","010A02173","Treatment1",-0.745055861336693,0.82611165412173,1.18024373462512,0.74035133394324,0.416983380586399
"010A2","010A02174","Treatment1",2.68945892131337,-0.2176994886684,0.7118767516915,1.33406793588718,0.388568018048614
"010A2","010A02175","Treatment1",1.86477797851858,1.64639836870946,1.03022722289023,0.78036240836678,1.60335004361089
"010A2","010A02176","Treatment1",0.849224011114252,0.0835439716521105,1.27167410852949,0.0682281967108931,0.764236660642689
"010A2","010A02177","Treatment1",-0.449007130139168,-0.251823442425566,1.44915842741343,0.877759781703424,3.90421609162339
"010A2","010A02178","Treatment1",1.64300870004198,1.5949277184055,2.82762765843039,2.33852842346176,0.731708720684583
"010A2","010A02179","Treatment1",1.48319386381477,-0.232810665189827,-0.112023710883813,-0.348331190044365,1.14809284840304
"010A2","010A02180","Treatment1",0.993644373578611,1.24436441490614,2.47480743158371,2.41483572450998,0.793205017164716
"010A2","010A02181","Treatment1",1.15145589286242,1.0027721853436,1.67151246014439,1.91404894551468,0.357439861548453
"010A2","010A02182","Treatment1",0.415891029650196,-0.328209686025565,-0.545328543714433,-0.236687918493313,1.84757182388457
"010A2","010A02183","Treatment1",1.36880673263024,2.17969641183277,0.722952772008895,-0.50076035467463,0.472427873599346
"010A2","010A02184","Treatment1",1.29465433971952,0.407195000851071,0.37065700802802,1.03453868389653,1.00237075710813
"010A2","010A02185","Treatment1",0.720740626657425,2.19997831633667,0.0669995483802481,1.28629964540269,0.718119766448717
"010A2","010A02186","Treatment1",-0.336236654893154,0.524966320387865,-0.537886484228258,2.18620809384561,-1.8284746523873
"010A2","010A02187","Treatment1",1.70074881844003,0.424942903849184,0.505897950400055,0.962450628157452,1.6509303163277
"010A2","010A02188","Treatment1",1.55419662227403,0.968773975391501,0.564639984729804,1.42037159397356,1.15775917111333
"010A2","010A02189","Treatment1",0.163693407198585,0.641943004021544,0.676455323719774,2.28924648234277,0.146562977334631
"010A2","010A02190","Treatment1",-0.594588162006243,0.643398922352269,-1.06111361891619,2.17068918509962,2.36310008597407
"010A2","010A02191","Treatment1",1.20495858058763,0.122335616566274,1.44150255509554,1.82609365408471,-0.262896171171156
"010A2","010A02192","Treatment1",0.65491202202711,-0.212897125177963,1.74635124656637,1.32391706509048,-0.777946545720738
"010A2","010A02193","Treatment1",1.25261170336445,1.61328661868703,1.78964287382469,1.38095041145455,0.313080354924441
"010A2","010A02194","Treatment1",-0.294002465484553,0.193796658537523,1.77074050703954,2.20261958279329,-0.184335522293258
"010A2","010A02195","Treatment1",0.040829555619637,-0.376456929908895,1.20050631783037,2.10220575073214,1.78967730172765
"010A2","010A02196","Treatment1",2.0857748536799,0.492152100836453,2.46835003167775,0.938485060020854,1.08596377095027
"010A2","010A02197","Treatment1",1.40377490471571,0.199064513262662,0.123544516059248,1.36458991399578,0.629938557420597
"010A2","010A02198","Treatment1",1.5864875367193,-1.19278568567007,-0.22660469372111,2.69255229998577,1.00933636704308
"010A2","010A02199","Treatment1",2.81522844615395,0.709062850732325,1.33783791997458,2.47136701247198,0.0489404083271766
"010A2","010A02200","Treatment1",1.12882142860238,1.16717412116052,1.44082408725415,0.0227523386558808,1.1817177113978
"010A3","010A02201","Treatment2",-3.00092923773151,-0.705307643514312,-1.74651645173677,0.448201674581936,-0.809660155967143
"010A3","010A02202","Treatment2",-0.66622280256643,-0.607258734579274,-0.963393879568076,-1.08585566059187,-1.07173876939812
"010A3","010A02203","Treatment2",0.171325127358794,-2.00084371300082,-0.676690375796952,-2.57376980165346,-1.00285171005059
"010A3","010A02204","Treatment2",1.0595392422993,-1.32572711982343,-0.620323967598408,0.292476159466694,-2.10821896191248
"010A3","010A02205","Treatment2",-2.37686159824052,-2.00834880542884,-0.123443504204638,-0.915532244432284,-0.0648082326264053
"010A3","010A02206","Treatment2",-2.15085556562711,-1.63543148203377,-0.0666120124303631,-0.0329540035199108,-2.48583945173733
"010A3","010A02207","Treatment2",-1.70582139476012,-2.20984068798734,-3.42880752268242,0.939112994217019,1.22854189842651
"010A3","010A02208","Treatment2",-2.05405578207719,-2.11646380065269,0.727994023421165,0.0798726381656365,0.624135222537796
"010A3","010A02209","Treatment2",-1.64574372314249,-0.370118837424065,-0.543997353722789,-1.35359352683315,-0.480235374746665
"010A3","010A02210","Treatment2",-1.1853779676765,-1.27252157017863,-1.57036034574565,-1.13492312471856,-2.352028636762
"010A3","010A02211","Treatment2",-2.20122205073999,-1.25884116837867,-2.11462440217797,-1.9871324333075,-0.573876172371159
"010A3","010A02212","Treatment2",1.03697216698315,0.729558179891493,-0.094935734436105,-1.82170814606039,-2.66318758520667
"010A3","010A02213","Treatment2",-0.892225255114453,-1.05839216540737,-0.671903984515867,-0.510469077485269,-1.269943621831
"010A3","010A02214","Treatment2",-1.08410810050558,-1.53706378460892,0.078089960047822,-1.29927745890948,-0.209209040226122
"010A3","010A02215","Treatment2",-0.504380358395406,-0.25271330383426,-1.0603155537025,-0.341745101425645,-0.159391361227001
"010A3","010A02216","Treatment2",-0.962584813882035,-1.48725783538973,-1.24351876196312,-0.167590450329209,-0.967030515149536
"010A3","010A02217","Treatment2",-1.13208803695591,0.372907781479505,1.24142256068828,-0.636536738777306,-1.23816375384855
"010A3","010A02218","Treatment2",0.476787423552097,-1.37767236064622,-3.03599297085583,-1.39864565861695,-0.736447713849182
"010A3","010A02219","Treatment2",-1.2170302100921,-1.61615261411839,-0.609085534917162,-2.4979299895057,-2.59178517406521
"010A3","010A02220","Treatment2",-2.28360220409223,-2.16812505107469,-0.615186657100347,-0.885371824727534,-1.37623506884693
"010A3","010A02221","Treatment2",-0.614332109556598,-0.671359641408914,-0.561304400458603,-2.03781661733663,0.812527149910375
"010A3","010A02222","Treatment2",-1.35151287352909,0.466510627440165,-0.44185909795343,-0.354021128738433,-2.73809968261789
"010A3","010A02223","Treatment2",-1.52179609335627,-1.35600954508891,-1.27640638297745,-0.227154599941423,0.629111150745305
"010A3","010A02224","Treatment2",-2.06813120068717,-0.738532358122569,0.166288078982232,-0.683985841879584,-0.471894558511493
"010A3","010A02225","Treatment2",-0.571634096733308,-0.666671144824269,-3.45427723493739,-2.03811282479823,-1.36044418659755
"010A3","010A02226","Treatment2",-1.17401823442699,0.422193240309543,-1.80556625945457,-1.75513729008885,1.23761689061182
"010A3","010A02227","Treatment2",-0.484332271351971,-0.336123399333827,-1.11914455062002,-1.49150430969258,-1.04019961747496
"010A3","010A02228","Treatment2",-1.23436527730592,-2.07365515569531,-0.836783765861206,-0.852774254892155,0.894125331563999
"010A3","010A02229","Treatment2",-1.65850342582177,-1.69690177466674,-0.593520492237083,1.35650304328533,-0.975195350062336
"010A3","010A02230","Treatment2",0.250236604078717,-1.74613045693456,-0.360660004355691,-1.9206687671059,-0.446574596899555
"010A3","010A02231","Treatment2",-1.2717637151114,-0.858427127867781,-2.50851763737235,-3.15684778320885,-1.57435094544222
"010A3","010A02232","Treatment2",-0.0520480041248039,-1.00394722073065,-0.992329395602973,-1.1204000495613,-1.9283370064395
"010A3","010A02233","Treatment2",-2.20158243010894,-0.632062498908235,-0.475831977999615,-1.83924432956371,-3.00042544129482
"010A3","010A02234","Treatment2",-1.4661160963755,-1.65734291469725,0.326335871570789,-3.17243990871478,-1.62206869629916
"010A3","010A02235","Treatment2",-1.26935139515318,-1.37634667016105,-1.11356773443256,-1.87430797615429,-0.272854433514758
"010A3","010A02236","Treatment2",-1.39096540813086,-0.258639939574915,0.599149478396857,-1.3735793489025,-2.10218330324535
"010A3","010A02237","Treatment2",0.348707011991714,-1.09960675644847,-1.28152809892818,-2.10219771209642,-2.15946277085336
"010A3","010A02238","Treatment2",-1.02276470129841,-1.65428987860709,-1.04989813891051,-0.284340139336556,-1.43890563975272
"010A3","010A02239","Treatment2",-0.75577414889655,-0.028835625938729,-0.839785872678876,-0.0923596943158247,-0.840865793236447
"010A3","010A02240","Treatment2",-1.94237170786392,-0.986503688431614,-1.50238056240533,-1.32480513378513,-1.49460068553302
"010A3","010A02241","Treatment2",-1.72921727650957,-1.91653466702155,-0.284061951223811,-2.48158593228175,0.212367845581031
"010A3","010A02242","Treatment2",-0.00193109144515158,0.709688561261637,-2.34578730316321,-0.405828861136458,-0.707367574088172
"010A3","010A02243","Treatment2",0.25848166459556,-2.16810098994666,-1.00564356530215,-1.85487468711954,-1.03604246103236
